   1.87999997E-02  |    1.31658250E-02
   1.88999996E-02  |    1.32354321E-02
   1.89999994E-02  |    1.33050336E-02
   1.90999992E-02  |    1.33746257E-02
   1.92000009E-02  |    1.34442151E-02
   1.93000007E-02  |    1.35137942E-02
   1.94000006E-02  |    1.35833658E-02
   1.95000004E-02  |    1.36529310E-02
   1.96000002E-02  |    1.37224905E-02
   1.97000001E-02  |    1.37920445E-02
   1.97999999E-02  |    1.38615910E-02
   1.98999997E-02  |    1.39311273E-02
   1.99999996E-02  |    1.40006598E-02
   2.00999994E-02  |    1.40701812E-02
   2.01999992E-02  |    1.41396997E-02
   2.03000009E-02  |    1.42092081E-02
   2.04000007E-02  |    1.42787108E-02
   2.05000006E-02  |    1.43482061E-02
   2.06000004E-02  |    1.44176940E-02
   2.07000002E-02  |    1.44871743E-02
   2.08000001E-02  |    1.45566463E-02
   2.08999999E-02  |    1.46261137E-02
   2.09999997E-02  |    1.46955727E-02
   2.10999995E-02  |    1.47650242E-02
   2.11999994E-02  |    1.48344664E-02
   2.12999992E-02  |    1.49039030E-02
   2.14000009E-02  |    1.49733294E-02
   2.15000007E-02  |    1.50427520E-02
   2.16000006E-02  |    1.51121654E-02
   2.17000004E-02  |    1.51815694E-02
   2.18000002E-02  |    1.52509687E-02
   2.19000001E-02  |    1.53203569E-02
   2.19999999E-02  |    1.53897386E-02
   2.20999997E-02  |    1.54591138E-02
   2.21999995E-02  |    1.55284787E-02
   2.22999994E-02  |    1.55978370E-02
   2.23999992E-02  |    1.56671889E-02
   2.25000009E-02  |    1.57365333E-02
   2.26000007E-02  |    1.58058666E-02
   2.27000006E-02  |    1.58751924E-02
   2.28000004E-02  |    1.59445163E-02
   2.29000002E-02  |    1.60138234E-02
   2.30000000E-02  |    1.60831250E-02
   2.30999999E-02  |    1.61524210E-02
   2.31999997E-02  |    1.62217040E-02
   2.32999995E-02  |    1.62909832E-02
   2.33999994E-02  |    1.63602531E-02
   2.34999992E-02  |    1.64295118E-02
   2.36000009E-02  |    1.64987668E-02
   2.37000007E-02  |    1.65680088E-02
   2.38000005E-02  |    1.66372489E-02
   2.39000004E-02  |    1.67064741E-02
   2.40000002E-02  |    1.67756919E-02
   2.41000000E-02  |    1.68449022E-02
   2.41999999E-02  |    1.69141032E-02
   2.42999997E-02  |    1.69832986E-02
   2.43999995E-02  |    1.70524847E-02
   2.44999994E-02  |    1.71216615E-02
   2.45999992E-02  |    1.71908271E-02
   2.47000009E-02  |    1.72599871E-02
   2.48000007E-02  |    1.73291378E-02
   2.49000005E-02  |    1.73982792E-02
   2.50000004E-02  |    1.74674112E-02
   2.51000002E-02  |    1.75365340E-02
   2.52000000E-02  |    1.76056474E-02
   2.52999999E-02  |    1.76747572E-02
   2.53999997E-02  |    1.77438501E-02
   2.54999995E-02  |    1.78129375E-02
   2.55999994E-02  |    1.78820193E-02
   2.56999992E-02  |    1.79510862E-02
   2.58000009E-02  |    1.80201475E-02
   2.59000007E-02  |    1.80891994E-02
   2.60000005E-02  |    1.81582421E-02
   2.61000004E-02  |    1.82272755E-02
   2.62000002E-02  |    1.82962995E-02
   2.63000000E-02  |    1.83653124E-02
   2.63999999E-02  |    1.84343159E-02
   2.64999997E-02  |    1.85033157E-02
   2.65999995E-02  |    1.85722988E-02
   2.66999993E-02  |    1.86412763E-02
   2.67999992E-02  |    1.87102444E-02
   2.69000009E-02  |    1.87792014E-02
   2.70000007E-02  |    1.88481510E-02
   2.71000005E-02  |    1.89170912E-02
   2.72000004E-02  |    1.89860184E-02
   2.73000002E-02  |    1.90549381E-02
   2.74000000E-02  |    1.91238504E-02
   2.74999999E-02  |    1.91927496E-02
   2.75999997E-02  |    1.92616396E-02
   2.76999995E-02  |    1.93305220E-02
   2.77999993E-02  |    1.93993915E-02
   2.78999992E-02  |    1.94682553E-02
   2.80000009E-02  |    1.95371080E-02
   2.81000007E-02  |    1.96059458E-02
   2.82000005E-02  |    1.96747780E-02
   2.83000004E-02  |    1.97436009E-02
   2.84000002E-02  |    1.98124144E-02
   2.85000000E-02  |    1.98812149E-02
   2.85999998E-02  |    1.99500043E-02
   2.86999997E-02  |    2.00187862E-02
   2.87999995E-02  |    2.00875569E-02
   2.88999993E-02  |    2.01563183E-02
   2.89999992E-02  |    2.02250686E-02
   2.91000009E-02  |    2.02938113E-02
   2.92000007E-02  |    2.03625411E-02
   2.93000005E-02  |    2.04312615E-02
   2.94000003E-02  |    2.04999689E-02
   2.95000002E-02  |    2.05686707E-02
   2.96000000E-02  |    2.06373595E-02
   2.96999998E-02  |    2.07060371E-02
   2.97999997E-02  |    2.07747053E-02
   2.98999995E-02  |    2.08433624E-02
   2.99999993E-02  |    2.09120102E-02
   3.00999992E-02  |    2.09806431E-02
   3.02000009E-02  |    2.10492741E-02
   3.03000007E-02  |    2.11178884E-02
   3.04000005E-02  |    2.11864915E-02
   3.05000003E-02  |    2.12550852E-02
   3.06000002E-02  |    2.13236697E-02
   3.07000000E-02  |    2.13922393E-02
   3.07999998E-02  |    2.14607995E-02
   3.08999997E-02  |    2.15293523E-02
   3.09999995E-02  |    2.15978902E-02
   3.10999993E-02  |    2.16664188E-02
   3.11999992E-02  |    2.17349362E-02
   3.13000008E-02  |    2.18034443E-02
   3.13999988E-02  |    2.18719412E-02
   3.15000005E-02  |    2.19404232E-02
   3.15999985E-02  |    2.20088977E-02
   3.17000002E-02  |    2.20773611E-02
   3.18000019E-02  |    2.21458115E-02
   3.18999998E-02  |    2.22142488E-02
   3.20000015E-02  |    2.22826805E-02
   3.20999995E-02  |    2.23510955E-02
   3.22000012E-02  |    2.24195030E-02
   3.22999991E-02  |    2.24878956E-02
   3.24000008E-02  |    2.25562844E-02
   3.24999988E-02  |    2.26246510E-02
   3.26000005E-02  |    2.26930119E-02
   3.26999985E-02  |    2.27613654E-02
   3.28000002E-02  |    2.28297040E-02
   3.29000019E-02  |    2.28980258E-02
   3.29999998E-02  |    2.29663420E-02
   3.31000015E-02  |    2.30346434E-02
   3.31999995E-02  |    2.31029335E-02
   3.33000012E-02  |    2.31712144E-02
   3.33999991E-02  |    2.32394785E-02
   3.35000008E-02  |    2.33077388E-02
   3.35999988E-02  |    2.33759824E-02
   3.37000005E-02  |    2.34442148E-02
   3.37999985E-02  |    2.35124361E-02
   3.39000002E-02  |    2.35806443E-02
   3.40000018E-02  |    2.36488450E-02
   3.40999998E-02  |    2.37170272E-02
   3.42000015E-02  |    2.37851981E-02
   3.42999995E-02  |    2.38533616E-02
   3.44000012E-02  |    2.39215102E-02
   3.44999991E-02  |    2.39896458E-02
   3.46000008E-02  |    2.40577701E-02
   3.46999988E-02  |    2.41258852E-02
   3.48000005E-02  |    2.41939854E-02
   3.48999985E-02  |    2.42620725E-02
   3.50000001E-02  |    2.43301485E-02
   3.51000018E-02  |    2.43982133E-02
   3.51999998E-02  |    2.44662613E-02
   3.53000015E-02  |    2.45343037E-02
   3.53999995E-02  |    2.46023238E-02
   3.55000012E-02  |    2.46703438E-02
   3.55999991E-02  |    2.47383453E-02
   3.57000008E-02  |    2.48063337E-02
   3.57999988E-02  |    2.48743072E-02
   3.59000005E-02  |    2.49422770E-02
   3.59999985E-02  |    2.50102244E-02
   3.61000001E-02  |    2.50781644E-02
   3.62000018E-02  |    2.51460914E-02
   3.62999998E-02  |    2.52140053E-02
   3.64000015E-02  |    2.52819061E-02
   3.64999995E-02  |    2.53497940E-02
   3.66000012E-02  |    2.54176669E-02
   3.66999991E-02  |    2.54855324E-02
   3.68000008E-02  |    2.55533811E-02
   3.68999988E-02  |    2.56212167E-02
   3.70000005E-02  |    2.56890394E-02
   3.70999984E-02  |    2.57568508E-02
   3.72000001E-02  |    2.58246474E-02
   3.73000018E-02  |    2.58924365E-02
   3.73999998E-02  |    2.59602051E-02
   3.75000015E-02  |    2.60279682E-02
   3.75999995E-02  |    2.60957126E-02
   3.77000012E-02  |    2.61634458E-02
   3.77999991E-02  |    2.62311623E-02
   3.79000008E-02  |    2.62988675E-02
   3.79999988E-02  |    2.63665617E-02
   3.81000005E-02  |    2.64342409E-02
   3.81999984E-02  |    2.65019052E-02
   3.83000001E-02  |    2.65695583E-02
   3.84000018E-02  |    2.66372003E-02
   3.84999998E-02  |    2.67048236E-02
   3.86000015E-02  |    2.67724358E-02
   3.86999995E-02  |    2.68400330E-02
   3.88000011E-02  |    2.69076228E-02
   3.88999991E-02  |    2.69751940E-02
   3.90000008E-02  |    2.70427503E-02
   3.90999988E-02  |    2.71102972E-02
   3.92000005E-02  |    2.71778293E-02
   3.92999984E-02  |    2.72453427E-02
   3.94000001E-02  |    2.73128469E-02
   3.95000018E-02  |    2.73803417E-02
   3.95999998E-02  |    2.74478160E-02
   3.97000015E-02  |    2.75152791E-02
   3.97999994E-02  |    2.75827218E-02
   3.99000011E-02  |    2.76501626E-02
   3.99999991E-02  |    2.77175792E-02
   4.01000008E-02  |    2.77849920E-02
   4.01999988E-02  |    2.78523788E-02
   4.03000005E-02  |    2.79197618E-02
   4.03999984E-02  |    2.79871244E-02
   4.05000001E-02  |    2.80544758E-02
   4.06000018E-02  |    2.81218104E-02
   4.06999998E-02  |    2.81891339E-02
   4.08000015E-02  |    2.82564405E-02
   4.08999994E-02  |    2.83237342E-02
   4.10000011E-02  |    2.83910166E-02
   4.10999991E-02  |    2.84582805E-02
   4.12000008E-02  |    2.85255313E-02
   4.12999988E-02  |    2.85927672E-02
   4.14000005E-02  |    2.86599938E-02
   4.14999984E-02  |    2.87271980E-02
   4.16000001E-02  |    2.87943929E-02
   4.17000018E-02  |    2.88615711E-02
   4.17999998E-02  |    2.89287344E-02
   4.19000015E-02  |    2.89958902E-02
   4.19999994E-02  |    2.90630218E-02
   4.21000011E-02  |    2.91301422E-02
   4.21999991E-02  |    2.91972496E-02
   4.23000008E-02  |    2.92643420E-02
   4.23999988E-02  |    2.93314140E-02
   4.25000004E-02  |    2.93984767E-02
   4.25999984E-02  |    2.94655245E-02
   4.27000001E-02  |    2.95325574E-02
   4.28000018E-02  |    2.95995772E-02
   4.28999998E-02  |    2.96665803E-02
   4.30000015E-02  |    2.97335684E-02
   4.30999994E-02  |    2.98005398E-02
   4.32000011E-02  |    2.98674982E-02
   4.32999991E-02  |    2.99344379E-02
   4.34000008E-02  |    3.00013684E-02
   4.34999987E-02  |    3.00682802E-02
   4.36000004E-02  |    3.01351827E-02
   4.36999984E-02  |    3.02020591E-02
   4.38000001E-02  |    3.02689262E-02
   4.39000018E-02  |    3.03357821E-02
   4.39999998E-02  |    3.04026194E-02
   4.41000015E-02  |    3.04694399E-02
   4.41999994E-02  |    3.05362437E-02
   4.43000011E-02  |    3.06030419E-02
   4.43999991E-02  |    3.06698084E-02
   4.45000008E-02  |    3.07365749E-02
   4.45999987E-02  |    3.08033191E-02
   4.47000004E-02  |    3.08700521E-02
   4.47999984E-02  |    3.09367627E-02
   4.49000001E-02  |    3.10034603E-02
   4.50000018E-02  |    3.10701430E-02
   4.50999998E-02  |    3.11368126E-02
   4.52000014E-02  |    3.12034618E-02
   4.52999994E-02  |    3.12700979E-02
   4.54000011E-02  |    3.13367173E-02
   4.54999991E-02  |    3.14033218E-02
   4.56000008E-02  |    3.14699151E-02
   4.56999987E-02  |    3.15364823E-02
   4.58000004E-02  |    3.16030458E-02
   4.58999984E-02  |    3.16695832E-02
   4.60000001E-02  |    3.17361057E-02
   4.61000018E-02  |    3.18026207E-02
   4.61999997E-02  |    3.18691134E-02
   4.63000014E-02  |    3.19355913E-02
   4.63999994E-02  |    3.20020542E-02
   4.65000011E-02  |    3.20684984E-02
   4.65999991E-02  |    3.21349278E-02
   4.67000008E-02  |    3.22013386E-02
   4.67999987E-02  |    3.22677381E-02
   4.69000004E-02  |    3.23341228E-02
   4.69999984E-02  |    3.24004851E-02
   4.71000001E-02  |    3.24668325E-02
   4.72000018E-02  |    3.25331688E-02
   4.72999997E-02  |    3.25994864E-02
   4.74000014E-02  |    3.26657854E-02
   4.74999994E-02  |    3.27320695E-02
   4.76000011E-02  |    3.27983387E-02
   4.76999991E-02  |    3.28645855E-02
   4.78000008E-02  |    3.29308212E-02
   4.78999987E-02  |    3.29970382E-02
   4.80000004E-02  |    3.30632403E-02
   4.80999984E-02  |    3.31294276E-02
   4.82000001E-02  |    3.31955925E-02
   4.83000018E-02  |    3.32617499E-02
   4.83999997E-02  |    3.33278775E-02
   4.85000014E-02  |    3.33940014E-02
   4.85999994E-02  |    3.34600993E-02
   4.87000011E-02  |    3.35261822E-02
   4.87999991E-02  |    3.35922539E-02
   4.89000008E-02  |    3.36583070E-02
   4.89999987E-02  |    3.37243378E-02
   4.91000004E-02  |    3.37903574E-02
   4.91999984E-02  |    3.38563547E-02
   4.93000001E-02  |    3.39223444E-02
   4.94000018E-02  |    3.39883119E-02
   4.94999997E-02  |    3.40542607E-02
   4.96000014E-02  |    3.41201946E-02
   4.96999994E-02  |    3.41861062E-02
   4.98000011E-02  |    3.42520028E-02
   4.98999991E-02  |    3.43178920E-02
   5.00000007E-02  |    3.43837515E-02
   5.00999987E-02  |    3.44495997E-02
   5.02000004E-02  |    3.45154330E-02
   5.02999984E-02  |    3.45812440E-02
   5.04000001E-02  |    3.46470401E-02
   5.05000018E-02  |    3.47128175E-02
   5.05999997E-02  |    3.47785763E-02
   5.07000014E-02  |    3.48443203E-02
   5.07999994E-02  |    3.49100456E-02
   5.09000011E-02  |    3.49757597E-02
   5.09999990E-02  |    3.50414477E-02
   5.11000007E-02  |    3.51071209E-02
   5.11999987E-02  |    3.51727791E-02
   5.13000004E-02  |    3.52384150E-02
   5.13999984E-02  |    3.53040397E-02
   5.15000001E-02  |    3.53696421E-02
   5.16000018E-02  |    3.54352258E-02
   5.16999997E-02  |    3.55007984E-02
   5.18000014E-02  |    3.55663449E-02
   5.18999994E-02  |    3.56318802E-02
   5.20000011E-02  |    3.56973894E-02
   5.20999990E-02  |    3.57628874E-02
   5.22000007E-02  |    3.58283743E-02
   5.22999987E-02  |    3.58938314E-02
   5.24000004E-02  |    3.59592736E-02
   5.24999984E-02  |    3.60246971E-02
   5.26000001E-02  |    3.60901095E-02
   5.27000017E-02  |    3.61554995E-02
   5.27999997E-02  |    3.62208709E-02
   5.29000014E-02  |    3.62862237E-02
   5.29999994E-02  |    3.63515578E-02
   5.31000011E-02  |    3.64168733E-02
   5.31999990E-02  |    3.64821739E-02
   5.33000007E-02  |    3.65474597E-02
   5.33999987E-02  |    3.66127156E-02
   5.35000004E-02  |    3.66779603E-02
   5.35999984E-02  |    3.67431901E-02
   5.37000000E-02  |    3.68083976E-02
   5.38000017E-02  |    3.68735939E-02
   5.38999997E-02  |    3.69387604E-02
   5.40000014E-02  |    3.70039083E-02
   5.40999994E-02  |    3.70690450E-02
   5.42000011E-02  |    3.71341594E-02
   5.42999990E-02  |    3.71992588E-02
   5.44000007E-02  |    3.72643434E-02
   5.44999987E-02  |    3.73293944E-02
   5.46000004E-02  |    3.73944417E-02
   5.46999983E-02  |    3.74594629E-02
   5.48000000E-02  |    3.75244729E-02
   5.49000017E-02  |    3.75894532E-02
   5.49999997E-02  |    3.76544222E-02
   5.51000014E-02  |    3.77193689E-02
   5.51999994E-02  |    3.77843045E-02
   5.53000011E-02  |    3.78492139E-02
   5.53999990E-02  |    3.79141048E-02
   5.55000007E-02  |    3.79789770E-02
   5.55999987E-02  |    3.80438343E-02
   5.57000004E-02  |    3.81086692E-02
   5.57999983E-02  |    3.81734855E-02
   5.59000000E-02  |    3.82382795E-02
   5.60000017E-02  |    3.83030623E-02
   5.60999997E-02  |    3.83678190E-02
   5.62000014E-02  |    3.84325609E-02
   5.62999994E-02  |    3.84972878E-02
   5.64000010E-02  |    3.85619923E-02
   5.64999990E-02  |    3.86266671E-02
   5.66000007E-02  |    3.86913307E-02
   5.66999987E-02  |    3.87559794E-02
   5.68000004E-02  |    3.88206020E-02
   5.68999983E-02  |    3.88852060E-02
   5.70000000E-02  |    3.89497951E-02
   5.71000017E-02  |    3.90143692E-02
   5.71999997E-02  |    3.90789099E-02
   5.73000014E-02  |    3.91434431E-02
   5.73999994E-02  |    3.92079465E-02
   5.75000010E-02  |    3.92724425E-02
   5.75999990E-02  |    3.93369123E-02
   5.77000007E-02  |    3.94013636E-02
   5.77999987E-02  |    3.94657925E-02
   5.79000004E-02  |    3.95302065E-02
   5.79999983E-02  |    3.95945944E-02
   5.81000000E-02  |    3.96589711E-02
   5.82000017E-02  |    3.97233218E-02
   5.82999997E-02  |    3.97876576E-02
   5.84000014E-02  |    3.98519710E-02
   5.84999993E-02  |    3.99162658E-02
   5.86000010E-02  |    3.99805382E-02
   5.86999990E-02  |    4.00447883E-02
   5.88000007E-02  |    4.01090272E-02
   5.88999987E-02  |    4.01732400E-02
   5.90000004E-02  |    4.02374379E-02
   5.90999983E-02  |    4.03016061E-02
   5.92000000E-02  |    4.03657593E-02
   5.93000017E-02  |    4.04298976E-02
   5.93999997E-02  |    4.04940099E-02
   5.95000014E-02  |    4.05581109E-02
   5.95999993E-02  |    4.06221785E-02
   5.97000010E-02  |    4.06862348E-02
   5.97999990E-02  |    4.07502726E-02
   5.99000007E-02  |    4.08142805E-02
   5.99999987E-02  |    4.08782773E-02
   6.01000004E-02  |    4.09422480E-02
   6.01999983E-02  |    4.10062037E-02
   6.03000000E-02  |    4.10701334E-02
   6.04000017E-02  |    4.11340483E-02
   6.04999997E-02  |    4.11979370E-02
   6.06000014E-02  |    4.12618108E-02
   6.06999993E-02  |    4.13256660E-02
   6.08000010E-02  |    4.13894951E-02
   6.08999990E-02  |    4.14533056E-02
   6.10000007E-02  |    4.15171012E-02
   6.10999987E-02  |    4.15808633E-02
   6.12000003E-02  |    4.16446142E-02
   6.12999983E-02  |    4.17083390E-02
   6.14000000E-02  |    4.17720489E-02
   6.15000017E-02  |    4.18357402E-02
   6.15999997E-02  |    4.18994017E-02
   6.17000014E-02  |    4.19630483E-02
   6.17999993E-02  |    4.20266725E-02
   6.19000010E-02  |    4.20902781E-02
   6.19999990E-02  |    4.21538614E-02
   6.21000007E-02  |    4.22174260E-02
   6.21999986E-02  |    4.22809646E-02
   6.23000003E-02  |    4.23444845E-02
   6.23999983E-02  |    4.24079858E-02
   6.25000000E-02  |    4.24714647E-02
   6.26000017E-02  |    4.25349213E-02
   6.27000034E-02  |    4.25983667E-02
   6.27999976E-02  |    4.26617749E-02
   6.28999993E-02  |    4.27251719E-02
   6.30000010E-02  |    4.27885465E-02
   6.31000027E-02  |    4.28518988E-02
   6.31999969E-02  |    4.29152250E-02
   6.32999986E-02  |    4.29785401E-02
   6.34000003E-02  |    4.30418290E-02
   6.35000020E-02  |    4.31050956E-02
   6.36000037E-02  |    4.31683436E-02
   6.36999980E-02  |    4.32315618E-02
   6.37999997E-02  |    4.32947725E-02
   6.39000013E-02  |    4.33579534E-02
   6.40000030E-02  |    4.34211195E-02
   6.40999973E-02  |    4.34842519E-02
   6.41999990E-02  |    4.35473733E-02
   6.43000007E-02  |    4.36104722E-02
   6.44000024E-02  |    4.36735488E-02
   6.44999966E-02  |    4.37366031E-02
   6.45999983E-02  |    4.37996276E-02
   6.47000000E-02  |    4.38626409E-02
   6.48000017E-02  |    4.39256392E-02
   6.49000034E-02  |    4.39886041E-02
   6.49999976E-02  |    4.40515466E-02
   6.50999993E-02  |    4.41144668E-02
   6.52000010E-02  |    4.41773720E-02
   6.53000027E-02  |    4.42402586E-02
   6.53999969E-02  |    4.43031117E-02
   6.54999986E-02  |    4.43659537E-02
   6.56000003E-02  |    4.44287695E-02
   6.57000020E-02  |    4.44915593E-02
   6.58000037E-02  |    4.45543230E-02
   6.58999979E-02  |    4.46170717E-02
   6.59999996E-02  |    4.46798056E-02
   6.61000013E-02  |    4.47425134E-02
   6.62000030E-02  |    4.48051989E-02
   6.62999973E-02  |    4.48678583E-02
   6.63999990E-02  |    4.49304953E-02
   6.65000007E-02  |    4.49931137E-02
