   6.00152016       4.50016856E-02
   6.00153017       4.56487425E-02
   6.00154018       4.62809689E-02
   6.00155020       4.68980111E-02
   6.00156021       4.74999361E-02
   6.00157022       4.80866358E-02
   6.00158024       4.86572497E-02
   6.00158978       4.91860546E-02
   6.00159979       4.97259423E-02
   6.00160980       5.02494574E-02
   6.00161982       5.07566817E-02
   6.00162983       5.12475520E-02
   6.00163984       5.17215431E-02
   6.00164986       5.21788895E-02
   6.00165987       5.26194423E-02
   6.00166988       5.30429929E-02
   6.00167990       5.34284003E-02
   6.00168991       5.38175553E-02
   6.00169992       5.41895255E-02
   6.00170994       5.45438714E-02
   6.00171995       5.48810139E-02
   6.00172997       5.52005395E-02
   6.00173998       5.55024892E-02
   6.00174999       5.57867736E-02
   6.00176001       5.60533255E-02
   6.00177002       5.63019551E-02
   6.00178003       5.65328002E-02
   6.00179005       5.67458272E-02
   6.00180006       5.69407716E-02
   6.00181007       5.71177453E-02
   6.00182009       5.72766922E-02
   6.00183010       5.74175864E-02
   6.00184011       5.75403050E-02
   6.00185013       5.76448441E-02
   6.00186014       5.77313229E-02
   6.00187016       5.77994958E-02
   6.00188017       5.78494370E-02
   6.00189018       5.78811169E-02
   6.00190020       5.78944609E-02
   6.00191021       5.78893945E-02
   6.00192022       5.78660443E-02
   6.00193024       5.78244254E-02
   6.00193977       5.77677824E-02
   6.00194979       5.76903746E-02
   6.00195980       5.75946942E-02
   6.00196981       5.74808046E-02
   6.00197983       5.73483855E-02
   6.00198984       5.71976081E-02
   6.00199986       5.70287704E-02
   6.00200987       5.68414554E-02
   6.00201988       5.66358529E-02
   6.00202990       5.64120673E-02
   6.00203991       5.61701208E-02
   6.00204992       5.59099354E-02
   6.00205994       5.56316897E-02
   6.00206995       5.53353392E-02
   6.00207996       5.50210252E-02
   6.00208998       5.46884984E-02
   6.00209999       5.43381535E-02
   6.00211000       5.39700277E-02
   6.00212002       5.35839498E-02
   6.00213003       5.31801730E-02
   6.00214005       5.27589470E-02
   6.00215006       5.23199402E-02
   6.00216007       5.18636405E-02
   6.00217009       5.13898991E-02
   6.00218010       5.08988984E-02
   6.00219011       5.03908321E-02
   6.00220013       4.98657301E-02
   6.00221014       4.93238829E-02
   6.00222015       4.87653390E-02
   6.00223017       4.81903888E-02
   6.00224018       4.75989021E-02
   6.00225019       4.69915457E-02
   6.00226021       4.63679694E-02
   6.00227022       4.57288772E-02
   6.00228024       4.50741239E-02
   6.00228977       4.44365218E-02
   6.00229979       4.37522233E-02
   6.00230980       4.30531017E-02
   6.00231981       4.23397049E-02
   6.00232983       4.16122340E-02
   6.00233984       4.08708416E-02
   6.00234985       4.01158333E-02
   6.00235987       3.93480435E-02
   6.00236988       3.85673903E-02
   6.00237989       3.77744958E-02
   6.00238991       3.69696207E-02
   6.00239992       3.61535028E-02
   6.00240993       3.53261977E-02
   6.00241995       3.44888046E-02
   6.00242996       3.36412936E-02
   6.00243998       3.27843726E-02
   6.00244999       3.19190919E-02
   6.00246000       3.10456641E-02
   6.00247002       3.01647391E-02
   6.00248003       2.92769559E-02
   6.00249004       2.83832587E-02
   6.00250006       2.74843890E-02
   6.00251007       2.65810639E-02
   6.00252008       2.56740823E-02
   6.00253010       2.47642696E-02
   6.00254011       2.38527283E-02
   6.00255013       2.29402892E-02
   6.00256014       2.20278762E-02
   6.00257015       2.11165436E-02
   6.00258017       2.02074610E-02
   6.00259018       1.93015151E-02
   6.00260019       1.84000731E-02
   6.00261021       1.75042823E-02
   6.00262022       1.66153014E-02
   6.00263023       1.57343782E-02
   6.00263977       1.49040893E-02
   6.00264978       1.40426978E-02
   6.00265980       1.31931268E-02
   6.00266981       1.23571679E-02
   6.00267982       1.15358979E-02
   6.00268984       1.07307471E-02
   6.00269985       9.94330645E-03
   6.00270987       9.17527825E-03
   6.00271988       8.42756033E-03
   6.00272989       7.70219043E-03
   6.00273991       7.00034574E-03
   6.00274992       6.32353127E-03
   6.00275993       5.67337871E-03
   6.00276995       5.05139306E-03
   6.00277996       4.45875898E-03
   6.00278997       3.89685109E-03
   6.00279999       3.36724892E-03
   6.00281000       2.87114084E-03
   6.00282001       2.40977108E-03
   6.00283003       1.98426843E-03
   6.00284004       1.59581751E-03
   6.00285006       1.24526769E-03
   6.00286007       9.33919102E-04
   6.00287008       6.62155449E-04
   6.00288010       4.31038439E-04
   6.00289011       2.40940601E-04
   6.00290012       9.25399363E-05
   6.00291014      -1.38916075E-05
   6.00292015      -7.80485570E-05
   6.00293016      -9.97073948E-05
   6.00294018      -7.90357590E-05
   6.00295019      -1.58809125E-05
   6.00296021       8.92505050E-05
   6.00297022       2.36179680E-04
   6.00298023       4.24385071E-04
   6.00298977       6.41636550E-04
   6.00299978       9.08758491E-04
   6.00300980       1.21498853E-03
   6.00301981       1.55966356E-03
   6.00302982       1.94176286E-03
   6.00303984       2.36034766E-03
   6.00304985       2.81400606E-03
   6.00305986       3.30173224E-03
   6.00306988       3.82233039E-03
   6.00307989       4.37429920E-03
   6.00308990       4.95632365E-03
   6.00309992       5.56718186E-03
   6.00310993       6.20533526E-03
   6.00311995       6.86936453E-03
   6.00312996       7.55787641E-03
   6.00313997       8.26938823E-03
   6.00314999       9.00236517E-03
   6.00316000       9.75549966E-03
   6.00317001       1.05272271E-02
   6.00318003       1.13162957E-02
   6.00319004       1.21211521E-02
   6.00320005       1.29404403E-02
   6.00321007       1.37728266E-02
   6.00322008       1.46170408E-02
   6.00323009       1.54716782E-02
   6.00324011       1.63355283E-02
   6.00325012       1.72072686E-02
   6.00326014       1.80859081E-02
   6.00327015       1.89702287E-02
   6.00328016       1.98590308E-02
   6.00329018       2.07510032E-02
   6.00330019       2.16455050E-02
   6.00331020       2.25413516E-02
   6.00332022       2.34377421E-02
   6.00333023       2.43334603E-02
   6.00333977       2.51850449E-02
   6.00334978       2.60773506E-02
   6.00335979       2.69662160E-02
   6.00336981       2.78513730E-02
   6.00337982       2.87321135E-02
   6.00338984       2.96072382E-02
   6.00339985       3.04763392E-02
   6.00340986       3.13388333E-02
   6.00341988       3.21938097E-02
   6.00342989       3.30409333E-02
   6.00343990       3.38796414E-02
   6.00344992       3.47090997E-02
   6.00345993       3.55290286E-02
   6.00346994       3.63389328E-02
   6.00347996       3.71384062E-02
   6.00348997       3.79267484E-02
   6.00349998       3.87036912E-02
   6.00351000       3.94687839E-02
   6.00352001       4.02216949E-02
   6.00353003       4.09621447E-02
   6.00354004       4.16896269E-02
   6.00355005       4.24037427E-02
   6.00356007       4.31044623E-02
   6.00357008       4.37913314E-02
   6.00358009       4.44640554E-02
   6.00359011       4.51224074E-02
   6.00360012       4.57659997E-02
   6.00361013       4.63947691E-02
   6.00362015       4.70086299E-02
   6.00363016       4.76069674E-02
   6.00364017       4.81898636E-02
   6.00365019       4.87572104E-02
   6.00366020       4.93085422E-02
   6.00367022       4.98438105E-02
   6.00368023       5.03629781E-02
   6.00368977       5.08420840E-02
   6.00369978       5.13290167E-02
   6.00370979       5.17995059E-02
   6.00371981       5.22531494E-02
   6.00372982       5.26898652E-02
   6.00373983       5.31096831E-02
   6.00374985       5.35124987E-02
   6.00375986       5.38979992E-02
   6.00376987       5.42662106E-02
   6.00377989       5.46170361E-02
   6.00378990       5.49504235E-02
   6.00379992       5.52663840E-02
   6.00380993       5.55644780E-02
   6.00381994       5.58450297E-02
   6.00382996       5.61079159E-02
   6.00383997       5.63528612E-02
   6.00384998       5.65798655E-02
   6.00386000       5.67891374E-02
   6.00387001       5.69802783E-02
   6.00388002       5.71534932E-02
   6.00389004       5.73086999E-02
   6.00390005       5.74455857E-02
   6.00391006       5.75646460E-02
   6.00392008       5.76654375E-02
   6.00393009       5.77478744E-02
   6.00394011       5.78122512E-02
   6.00395012       5.78582734E-02
   6.00396013       5.78860044E-02
   6.00397015       5.78955486E-02
   6.00398016       5.78867793E-02
   6.00399017       5.78596070E-02
   6.00400019       5.78141287E-02
   6.00401020       5.77504113E-02
   6.00402021       5.76682501E-02
   6.00403023       5.75678833E-02
   6.00403976       5.74553013E-02
   6.00404978       5.73188439E-02
   6.00405979       5.71644008E-02
   6.00406981       5.69917113E-02
   6.00407982       5.68005145E-02
   6.00408983       5.65910637E-02
   6.00409985       5.63635081E-02
   6.00410986       5.61176687E-02
   6.00411987       5.58536947E-02
   6.00412989       5.55716306E-02
   6.00413990       5.52715398E-02
   6.00414991       5.49533069E-02
   6.00415993       5.46171069E-02
   6.00416994       5.42631038E-02
   6.00417995       5.38910776E-02
   6.00418997       5.35012931E-02
   6.00419998       5.30939214E-02
   6.00421000       5.26687130E-02
   6.00422001       5.22260778E-02
   6.00423002       5.17660454E-02
   6.00424004       5.12885675E-02
   6.00425005       5.07941656E-02
   6.00426006       5.02824932E-02
   6.00427008       4.97538783E-02
   6.00428009       4.92085665E-02
   6.00429010       4.86465245E-02
   6.00430012       4.80680242E-02
   6.00431013       4.74733487E-02
   6.00432014       4.68623564E-02
   6.00433016       4.62356620E-02
   6.00434017       4.55931574E-02
   6.00435019       4.49351221E-02
   6.00436020       4.42620292E-02
   6.00437021       4.35739122E-02
   6.00438023       4.28711884E-02
   6.00438976       4.21884879E-02
   6.00439978       4.14579846E-02
   6.00440979       4.07137126E-02
   6.00441980       3.99560072E-02
   6.00442982       3.91854979E-02
   6.00443983       3.84022146E-02
   6.00444984       3.76067013E-02
   6.00445986       3.67994606E-02
   6.00446987       3.59807834E-02
   6.00447989       3.51515040E-02
   6.00448990       3.43116559E-02
   6.00449991       3.34622785E-02
   6.00450993       3.26036215E-02
   6.00451994       3.17365751E-02
   6.00452995       3.08613703E-02
   6.00453997       2.99789142E-02
   6.00454998       2.90899444E-02
   6.00455999       2.81950887E-02
   6.00457001       2.72951610E-02
   6.00458002       2.63909623E-02
   6.00459003       2.54831873E-02
   6.00460005       2.45730765E-02
   6.00461006       2.36612000E-02
   6.00462008       2.27484666E-02
   6.00463009       2.18362883E-02
   6.00464010       2.09254697E-02
   6.00465012       2.00168192E-02
   6.00466013       1.91117972E-02
   6.00467014       1.82115473E-02
   6.00468016       1.73168816E-02
   6.00469017       1.64295584E-02
   6.00470018       1.55504979E-02
   6.00471020       1.46809667E-02
   6.00472021       1.38225928E-02
   6.00473022       1.29764713E-02
   6.00473976       1.21833570E-02
   6.00474977       1.13652647E-02
   6.00475979       1.05639324E-02
   6.00476980       9.78045538E-03
   6.00477982       9.01634619E-03
   6.00478983       8.27331841E-03
   6.00479984       7.55280629E-03
   6.00480986       6.85598701E-03
   6.00481987       6.18479401E-03
   6.00482988       5.54047525E-03
   6.00483990       4.92440164E-03
   6.00484991       4.33819368E-03
   6.00485992       3.78301740E-03
   6.00486994       3.26026604E-03
   6.00487995       2.77134031E-03
   6.00488997       2.31746212E-03
   6.00489998       1.89968199E-03
   6.00490999       1.51923671E-03
   6.00492001       1.17706135E-03
   6.00493002       8.73763114E-04
   6.00494003       6.10679388E-04
   6.00495005       3.88130546E-04
   6.00496006       2.06619501E-04
   6.00497007       6.70291483E-05
   6.00498009      -3.03313136E-05
   6.00499010      -8.55438411E-05
   6.00500011      -9.82843339E-05
   6.00501013      -6.86869025E-05
   6.00502014       3.30433249E-06
   6.00503016       1.17365271E-04
   6.00504017       2.73007900E-04
   6.00505018       4.69848514E-04
   6.00506020       7.07317144E-04
   6.00507021       9.84739512E-04
   6.00508022       1.30097941E-03
   6.00509024       1.65554881E-03
   6.00509977       2.02756375E-03
   6.00510979       2.45364383E-03
   6.00511980       2.91469321E-03
   6.00512981       3.40932235E-03
   6.00513983       3.93656641E-03
   6.00514984       4.49507311E-03
   6.00515985       5.08321822E-03
   6.00516987       5.70002198E-03
   6.00517988       6.34377077E-03
   6.00518990       7.01308995E-03
   6.00519991       7.70654529E-03
   6.00520992       8.42272118E-03
   6.00521994       9.16012004E-03
   6.00522995       9.91740078E-03
   6.00523996       1.06929354E-02
   6.00524998       1.14853792E-02
   6.00525999       1.22932605E-02
   6.00527000       1.31152719E-02
   6.00528002       1.39503032E-02
   6.00529003       1.47969909E-02
   6.00530005       1.56537257E-02
   6.00531006       1.65191963E-02
   6.00532007       1.73926428E-02
   6.00533009       1.82723999E-02
   6.00534010       1.91576444E-02
   6.00535011       2.00471990E-02
   6.00536013       2.09400132E-02
   6.00537014       2.18348429E-02
   6.00538015       2.27309056E-02
   6.00539017       2.36270372E-02
   6.00540018       2.45225038E-02
   6.00541019       2.54164059E-02
   6.00542021       2.63076425E-02
   6.00543022       2.71959454E-02
   6.00544024       2.80798879E-02
   6.00544977       2.89174393E-02
   6.00545979       2.97914203E-02
   6.00546980       3.06592062E-02
   6.00547981       3.15201096E-02
   6.00548983       3.23735252E-02
   6.00549984       3.32189128E-02
   6.00550985       3.40556949E-02
   6.00551987       3.48832682E-02
   6.00552988       3.57011110E-02
   6.00553989       3.65087837E-02
   6.00554991       3.73059623E-02
   6.00555992       3.80919501E-02
   6.00556993       3.88663523E-02
   6.00557995       3.96289155E-02
   6.00558996       4.03793752E-02
   6.00559998       4.11170423E-02
   6.00560999       4.18417417E-02
   6.00562000       4.25531790E-02
   6.00563002       4.32509333E-02
   6.00564003       4.39347699E-02
   6.00565004       4.46045399E-02
   6.00566006       4.52597328E-02
   6.00567007       4.59003225E-02
   6.00568008       4.65260223E-02
   6.00569010       4.71365340E-02
   6.00570011       4.77316827E-02
   6.00571012       4.83113416E-02
   6.00572014       4.88751158E-02
   6.00573015       4.94232066E-02
   6.00574017       4.99551035E-02
   6.00575018       5.04708290E-02
   6.00576019       5.09700999E-02
   6.00577021       5.14528379E-02
   6.00578022       5.19188866E-02
   6.00579023       5.23682125E-02
   6.00579977       5.27804568E-02
   6.00580978       5.31966612E-02
   6.00581980       5.35957627E-02
   6.00582981       5.39776236E-02
   6.00583982       5.43422922E-02
   6.00584984       5.46893813E-02
   6.00585985       5.50191626E-02
   6.00586987       5.53312898E-02
   6.00587988       5.56257889E-02
   6.00588989       5.59026003E-02
   6.00589991       5.61616421E-02
   6.00590992       5.64029440E-02
   6.00591993       5.66262491E-02
   6.00592995       5.68316132E-02
   6.00593996       5.70191666E-02
   6.00594997       5.71884140E-02
   6.00595999       5.73398098E-02
   6.00597000       5.74731305E-02
   6.00598001       5.75881302E-02
   6.00599003       5.76851405E-02
   6.00600004       5.77638373E-02
   6.00601006       5.78243025E-02
   6.00602007       5.78665063E-02
   6.00603008       5.78904450E-02
   6.00604010       5.78959771E-02
   6.00605011       5.78834116E-02
   6.00606012       5.78525364E-02
   6.00607014       5.78030385E-02
   6.00608015       5.77355213E-02
   6.00609016       5.76496087E-02
   6.00610018       5.75451367E-02
   6.00611019       5.74225709E-02
   6.00612020       5.72817661E-02
   6.00613022       5.71223199E-02
   6.00614023       5.69447875E-02
   6.00614977       5.67588657E-02
   6.00615978       5.65455183E-02
   6.00616980       5.63140437E-02
   6.00617981       5.60644493E-02
   6.00618982       5.57966530E-02
   6.00619984       5.55107705E-02
   6.00620985       5.52068055E-02
   6.00621986       5.48848286E-02
   6.00622988       5.45448139E-02
   6.00623989       5.41870408E-02
   6.00624990       5.38113266E-02
   6.00625992       5.34178093E-02
   6.00626993       5.30066639E-02
   6.00627995       5.25779203E-02
   6.00628996       5.21313921E-02
   6.00629997       5.16678691E-02
   6.00630999       5.11867516E-02
   6.00632000       5.06885350E-02
   6.00633001       5.01734540E-02
   6.00634003       4.96412143E-02
   6.00635004       4.90923226E-02
   6.00636005       4.85268384E-02
   6.00637007       4.79450040E-02
   6.00638008       4.73468043E-02
   6.00639009       4.67325523E-02
   6.00640011       4.61024344E-02
   6.00641012       4.54566628E-02
   6.00642014       4.47953828E-02
   6.00643015       4.41191830E-02
   6.00644016       4.34279479E-02
   6.00645018       4.27221209E-02
   6.00646019       4.20020223E-02
   6.00647020       4.12679501E-02
   6.00648022       4.05201726E-02
   6.00649023       3.97591479E-02
   6.00649977       3.90224010E-02
   6.00650978       3.82364430E-02
   6.00651979       3.74384075E-02
   6.00652981       3.66287455E-02
   6.00653982       3.58077139E-02
   6.00654984       3.49761397E-02
   6.00655985       3.41343582E-02
   6.00656986       3.32828909E-02
   6.00657988       3.24223265E-02
   6.00658989       3.15534472E-02
   6.00659990       3.06767449E-02
   6.00660992       2.97928248E-02
   6.00661993       2.89025586E-02
   6.00662994       2.80066449E-02
   6.00663996       2.71056276E-02
   6.00664997       2.62006354E-02
   6.00665998       2.52923146E-02
   6.00667000       2.43816525E-02
   6.00668001       2.34696083E-02
   6.00669003       2.25569755E-02
   6.00670004       2.16449350E-02
   6.00671005       2.07344331E-02
   6.00672007       1.98264904E-02
   6.00673008       1.89223550E-02
   6.00674009       1.80230401E-02
   6.00675011       1.71300508E-02
   6.00676012       1.62441768E-02
   6.00677013       1.53671168E-02
   6.00678015       1.44999400E-02
   6.00679016       1.36438720E-02
   6.00680017       1.28005259E-02
   6.00681019       1.19711757E-02
   6.00682020       1.11575201E-02
   6.00683022       1.03603974E-02
   6.00684023       9.58167389E-03
   6.00684977       8.85870680E-03
   6.00685978       8.12018290E-03
   6.00686979       7.40443543E-03
   6.00687981       6.71316683E-03
   6.00688982       6.04736060E-03
   6.00689983       5.40888309E-03
   6.00690985       4.79907915E-03
   6.00691986       4.21908125E-03
   6.00692987       3.67075205E-03
   6.00693989       3.15519050E-03
   6.00694990       2.67345831E-03
   6.00695992       2.22715735E-03
   6.00696993       1.81705505E-03
   6.00697994       1.44450366E-03
   6.00698996       1.11049414E-03
   6.00699997       8.15551728E-04
   6.00700998       5.60812652E-04
   6.00702000       3.47025692E-04
   6.00703001       1.74466521E-04
   6.00704002       4.36231494E-05
   6.00705004      -4.51169908E-05
   6.00706005      -9.11839306E-05
   6.00707006      -9.51327384E-05
   6.00708008      -5.64195216E-05
   6.00709009       2.43335962E-05
   6.00710011       1.47059560E-04
   6.00711012       3.11579555E-04
   6.00712013       5.17059118E-04
   6.00713015       7.62932003E-04
   6.00714016       1.04847923E-03
   6.00715017       1.37302279E-03
   6.00716019       1.73539296E-03
   6.00717020       2.13474780E-03
   6.00718021       2.56984308E-03
   6.00719023       3.03982571E-03
   6.00719976       3.51842120E-03
   6.00720978       4.05224040E-03
   6.00721979       4.61711735E-03
   6.00722980       5.21148741E-03
   6.00723982       5.83396852E-03
   6.00724983       6.48326054E-03
   6.00725985       7.15777278E-03
   6.00726986       7.85615295E-03
   6.00727987       8.57698545E-03
   6.00728989       9.31856781E-03
   6.00729990       1.00797154E-02
   6.00730991       1.08588710E-02
   6.00731993       1.16547607E-02
   6.00732994       1.24658272E-02
   6.00733995       1.32909007E-02
   6.00734997       1.41284801E-02
   6.00735998       1.49770938E-02
   6.00737000       1.58357956E-02
   6.00738001       1.67030916E-02
   6.00739002       1.75779052E-02
   6.00740004       1.84591562E-02
   6.00741005       1.93454102E-02
   6.00742006       2.02355906E-02
   6.00743008       2.11288407E-02
   6.00744009       2.20241286E-02
   6.00745010       2.29202807E-02
   6.00746012       2.38164347E-02
   6.00747013       2.47115958E-02
   6.00748014       2.56050788E-02
   6.00749016       2.64957100E-02
   6.00750017       2.73831487E-02
   6.00751019       2.82663424E-02
   6.00752020       2.91442629E-02
   6.00753021       3.00167110E-02
   6.00754023       3.08829341E-02
   6.00754976       3.17010880E-02
   6.00755978       3.25528309E-02
   6.00756979       3.33966315E-02
   6.00757980       3.42313498E-02
   6.00758982       3.50569263E-02
   6.00759983       3.58727165E-02
   6.00760984       3.66782621E-02
   6.00761986       3.74730714E-02
   6.00762987       3.82566303E-02
   6.00763988       3.90288234E-02
   6.00764990       3.97887267E-02
   6.00765991       4.05364372E-02
   6.00766993       4.12713848E-02
   6.00767994       4.19933200E-02
   6.00768995       4.27019335E-02
   6.00769997       4.33967561E-02
   6.00770998       4.40777913E-02
   6.00771999       4.47444469E-02
   6.00773001       4.53965105E-02
   6.00774002       4.60340083E-02
   6.00775003       4.66564894E-02
   6.00776005       4.72638234E-02
   6.00777006       4.78557199E-02
   6.00778008       4.84320708E-02
   6.00779009       4.89925742E-02
   6.00780010       4.95373383E-02
   6.00781012       5.00657149E-02
   6.00782013       5.05780317E-02
   6.00783014       5.10738306E-02
   6.00784016       5.15530407E-02
   6.00785017       5.20156249E-02
   6.00786018       5.24615683E-02
   6.00787020       5.28902598E-02
   6.00788021       5.33020571E-02
   6.00789022       5.36967255E-02
   6.00790024       5.40742502E-02
   6.00790977       5.44176176E-02
   6.00791979       5.47611304E-02
   6.00792980       5.50869144E-02
   6.00793982       5.53955883E-02
   6.00794983       5.56864031E-02
   6.00795984       5.59594408E-02
   6.00796986       5.62147722E-02
   6.00797987       5.64523041E-02
   6.00798988       5.66717312E-02
   6.00799990       5.68734296E-02
   6.00800991       5.70570678E-02
   6.00801992       5.72226346E-02
   6.00802994       5.73701784E-02
   6.00803995       5.74996620E-02
   6.00804996       5.76109178E-02
   6.00805998       5.77039272E-02
   6.00806999       5.77788204E-02
   6.00808001       5.78355044E-02
   6.00809002       5.78737408E-02
   6.00810003       5.78939505E-02
   6.00811005       5.78956902E-02
   6.00812006       5.78791872E-02
   6.00813007       5.78443557E-02
   6.00814009       5.77911586E-02
   6.00815010       5.77196330E-02
   6.00816011       5.76298386E-02
   6.00817013       5.75216785E-02
   6.00818014       5.73951825E-02
   6.00819016       5.72502874E-02
   6.00820017       5.70873097E-02
   6.00821018       5.69059625E-02
   6.00822020       5.67062646E-02
   6.00823021       5.64884171E-02
   6.00824022       5.62522523E-02
   6.00825024       5.59979007E-02
   6.00825977       5.57388552E-02
   6.00826979       5.54491132E-02
   6.00827980       5.51413484E-02
   6.00828981       5.48155457E-02
   6.00829983       5.44718578E-02
   6.00830984       5.41101359E-02
   6.00831985       5.37307188E-02
   6.00832987       5.33334836E-02
   6.00833988       5.29185981E-02
   6.00834990       5.24860732E-02
   6.00835991       5.20361699E-02
   6.00836992       5.15688062E-02
   6.00837994       5.10842204E-02
   6.00838995       5.05823828E-02
   6.00839996       5.00635616E-02
   6.00840998       4.95279618E-02
   6.00841999       4.89755049E-02
   6.00843000       4.84066047E-02
   6.00844002       4.78212349E-02
   6.00845003       4.72195186E-02
   6.00846004       4.66019027E-02
   6.00847006       4.59685288E-02
   6.00848007       4.53195199E-02
   6.00849009       4.46551405E-02
   6.00850010       4.39756736E-02
   6.00851011       4.32812795E-02
   6.00852013       4.25724685E-02
   6.00853014       4.18493226E-02
   6.00854015       4.11123708E-02
   6.00855017       4.03617695E-02
   6.00856018       3.95979062E-02
   6.00857019       3.88213061E-02
   6.00858021       3.80322337E-02
   6.00859022       3.72310467E-02
   6.00860023       3.64184789E-02
   6.00860977       3.56342942E-02
   6.00861979       3.48003469E-02
   6.00862980       3.39565203E-02
   6.00863981       3.31031159E-02
   6.00864983       3.22407074E-02
   6.00865984       3.13701555E-02
   6.00866985       3.04918662E-02
   6.00867987       2.96064951E-02
   6.00868988       2.87149418E-02
   6.00869989       2.78178044E-02
   6.00870991       2.69160215E-02
   6.00871992       2.60102153E-02
